"path","functional_area","disposition","v2_destination_or_replacement","reason","required_invariant_to_preserve","migration_milestone","inspection_basis","source_lines","internal_imports","inbound_imports"
"src/ai4s_agent/phase1_report_generator.py","BR1 scientific integration","PLUGIN","plugins/br1_inverse_design/","BR1 preparation, model, generation, prediction, and evaluation remain optional plugin capabilities governed by the parity contract.","Fresh/current-run model and generation lineage is required; no historical artifact satisfies a fresh-real claim.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","149","2","0"
"src/ai4s_agent/phase1_training_orchestrator.py","BR1 scientific integration","PLUGIN","plugins/br1_inverse_design/","BR1 preparation, model, generation, prediction, and evaluation remain optional plugin capabilities governed by the parity contract.","Fresh/current-run model and generation lineage is required; no historical artifact satisfies a fresh-real claim.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","284","4","0"
"src/ai4s_agent/phase3_corpus_extractor.py","literature-to-dataset integration","MIGRATE","src/molly/acquisition/; src/molly/documents/; src/molly/evidence/","Retain pure source normalization and deterministic evidence extraction while removing phase orchestration and v1 authority.","Document and dataset artifacts retain source locator, content digest, and claim-level provenance.","CORE-03,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","305","7","0"
"src/ai4s_agent/phase3_executor.py","literature-to-dataset integration","MIGRATE","src/molly/acquisition/; src/molly/documents/; src/molly/evidence/","Retain pure source normalization and deterministic evidence extraction while removing phase orchestration and v1 authority.","Document and dataset artifacts retain source locator, content digest, and claim-level provenance.","CORE-03,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","459","1","0"
"src/ai4s_agent/phase3_scientific_extractor.py","literature-to-dataset integration","MIGRATE","src/molly/acquisition/; src/molly/documents/; src/molly/evidence/","Retain pure source normalization and deterministic evidence extraction while removing phase orchestration and v1 authority.","Document and dataset artifacts retain source locator, content digest, and claim-level provenance.","CORE-03,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","485","6","0"
"src/ai4s_agent/phase3_to_phase1_bridge.py","literature-to-dataset integration","MIGRATE","src/molly/acquisition/; src/molly/documents/; src/molly/evidence/","Retain pure source normalization and deterministic evidence extraction while removing phase orchestration and v1 authority.","Document and dataset artifacts retain source locator, content digest, and claim-level provenance.","CORE-03,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","250","3","0"
"src/ai4s_agent/planner.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","2348","1","0"
"src/ai4s_agent/profiles.py","runtime and provider profiles","SIMPLIFY","src/molly/core/config.py; src/molly/llm/profiles.py","Retain logical, server-owned profiles while removing v1 authority and environment coupling.","Profiles reference capabilities and credentials without exposing secrets or selecting hidden authority.","CORE-02,CORE-03","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","49","1","0"
"src/ai4s_agent/project_job_routes.py","application and UI projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Application, project, and UI surfaces are deferred until bounded contracts stabilize.","UI/API failure or absence cannot alter Core facts or approvals.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","415","8","0"
"src/ai4s_agent/project_memory_permissions.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","202","7","0"
"src/ai4s_agent/project_plan_guard.py","application and UI projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Application, project, and UI surfaces are deferred until bounded contracts stabilize.","UI/API failure or absence cannot alter Core facts or approvals.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","66","2","0"
"src/ai4s_agent/project_plan_routes.py","application and UI projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Application, project, and UI surfaces are deferred until bounded contracts stabilize.","UI/API failure or absence cannot alter Core facts or approvals.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","172","9","0"
"src/ai4s_agent/project_scoped_jobs.py","application and UI projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Application, project, and UI surfaces are deferred until bounded contracts stabilize.","UI/API failure or absence cannot alter Core facts or approvals.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","314","3","0"
"src/ai4s_agent/provenance/__init__.py","legacy package boundary","ARCHIVE","none (frozen v1 only)","Package initialization has no independent Core v2 contract or authority.","Core v2 does not depend on legacy package initialization side effects.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","12","3","0"
"src/ai4s_agent/provenance/artifact_registry.py","provenance and artifact identity","MIGRATE","src/molly/core/artifacts.py; src/molly/core/lineage.py","Retain content identity, digest binding, source provenance, and lineage primitives while removing v1 publication and authority coupling.","Artifact identity is SHA-256 based and provenance/lineage remain bound to immutable content.","CORE-01","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","39","1","2"
"src/ai4s_agent/provenance/execution_binding.py","provenance and artifact identity","MIGRATE","src/molly/core/artifacts.py; src/molly/core/lineage.py","Retain content identity, digest binding, source provenance, and lineage primitives while removing v1 publication and authority coupling.","Artifact identity is SHA-256 based and provenance/lineage remain bound to immutable content.","CORE-01","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","126","3","3"
"src/ai4s_agent/provenance/hash_linker.py","provenance and artifact identity","MIGRATE","src/molly/core/artifacts.py; src/molly/core/lineage.py","Retain content identity, digest binding, source provenance, and lineage primitives while removing v1 publication and authority coupling.","Artifact identity is SHA-256 based and provenance/lineage remain bound to immutable content.","CORE-01","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","14","0","1"
"src/ai4s_agent/provenance/provenance_graph.py","provenance and artifact identity","MIGRATE","src/molly/core/artifacts.py; src/molly/core/lineage.py","Retain content identity, digest binding, source provenance, and lineage primitives while removing v1 publication and authority coupling.","Artifact identity is SHA-256 based and provenance/lineage remain bound to immutable content.","CORE-01","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","109","5","1"
"src/ai4s_agent/remote_execution_lifecycle.py","remote and worker execution","PLUGIN","plugins/remote_compute/","Remote submit/inspect/collect and worker lifecycle behavior remains an optional durable compute plugin.","Remote jobs are idempotent, restart-safe, server-credentialed, and never mandatory for Core/minimal.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","784","5","0"
"src/ai4s_agent/remote_execution_service.py","remote and worker execution","PLUGIN","plugins/remote_compute/","Remote submit/inspect/collect and worker lifecycle behavior remains an optional durable compute plugin.","Remote jobs are idempotent, restart-safe, server-credentialed, and never mandatory for Core/minimal.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1347","8","0"
"src/ai4s_agent/remote_execution_storage.py","remote and worker execution","PLUGIN","plugins/remote_compute/","Remote submit/inspect/collect and worker lifecycle behavior remains an optional durable compute plugin.","Remote jobs are idempotent, restart-safe, server-credentialed, and never mandatory for Core/minimal.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","783","0","0"
"src/ai4s_agent/remote_output_contracts.py","remote and worker execution","PLUGIN","plugins/remote_compute/","Remote submit/inspect/collect and worker lifecycle behavior remains an optional durable compute plugin.","Remote jobs are idempotent, restart-safe, server-credentialed, and never mandatory for Core/minimal.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","433","1","0"
"src/ai4s_agent/remote_resource_authority.py","remote resource authority","ARCHIVE","none (frozen v1 only)","The v1 remote authority graph is frozen; only server-owned logical compute profiles may inform a future plugin.","Remote credentials and host policy never enter model-visible data or Core authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1240","7","0"
"src/ai4s_agent/remote_worker.py","remote and worker execution","PLUGIN","plugins/remote_compute/","Remote submit/inspect/collect and worker lifecycle behavior remains an optional durable compute plugin.","Remote jobs are idempotent, restart-safe, server-credentialed, and never mandatory for Core/minimal.","CORE-06","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","158","2","0"
"src/ai4s_agent/resource_profiles.py","runtime and provider profiles","SIMPLIFY","src/molly/core/config.py; src/molly/llm/profiles.py","Retain logical, server-owned profiles while removing v1 authority and environment coupling.","Profiles reference capabilities and credentials without exposing secrets or selecting hidden authority.","CORE-02,CORE-03","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1726","2","0"
"src/ai4s_agent/routes/__init__.py","legacy package boundary","ARCHIVE","none (frozen v1 only)","Package initialization has no independent Core v2 contract or authority.","Core v2 does not depend on legacy package initialization side effects.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1","0","0"
"src/ai4s_agent/routes/agent_run_inspection.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","70","3","0"
"src/ai4s_agent/routes/agents.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","900","16","0"
"src/ai4s_agent/routes/control_plane_events.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","137","2","0"
"src/ai4s_agent/routes/conversations.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","252","1","0"
"src/ai4s_agent/routes/core.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","24","1","0"
"src/ai4s_agent/routes/datasets.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","96","1","0"
"src/ai4s_agent/routes/execution_agent.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","599","8","0"
"src/ai4s_agent/routes/internal_run_plan_queue.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1323","18","0"
"src/ai4s_agent/routes/jobs.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","235","5","0"
"src/ai4s_agent/routes/legacy_plan.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","28","2","0"
"src/ai4s_agent/routes/literature_intakes.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","91","1","0"
"src/ai4s_agent/routes/llm_settings.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","110","2","0"
"src/ai4s_agent/routes/oled_bounded_sessions.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","332","6","0"
"src/ai4s_agent/routes/project_assets.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","267","4","0"
"src/ai4s_agent/routes/project_runs.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","87","6","0"
"src/ai4s_agent/routes/projects.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","206","4","0"
"src/ai4s_agent/routes/remote_executions.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","114","1","0"
"src/ai4s_agent/routes/remote_resource_authorities.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","224","4","0"
"src/ai4s_agent/routes/review.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","55","2","0"
"src/ai4s_agent/routes/run_control.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","334","10","0"
"src/ai4s_agent/routes/run_plans.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","403","11","0"
"src/ai4s_agent/routes/scientific_agent_conversation.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","816","10","0"
"src/ai4s_agent/routes/scientific_agent_harness_controller.py","v1 authority route","ARCHIVE","none (frozen v1 only)","Route wrapper exposes v1 permission, controller, or replanner authority and is retained only for rollback.","No v1 authority, controller, or replanner route is part of the Core v2 execution path.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","255","3","0"
"src/ai4s_agent/routes/scientific_agent_permissions.py","v1 authority route","ARCHIVE","none (frozen v1 only)","Route wrapper exposes v1 permission, controller, or replanner authority and is retained only for rollback.","No v1 authority, controller, or replanner route is part of the Core v2 execution path.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","441","10","0"
"src/ai4s_agent/routes/scientific_agent_plans.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","175","7","0"
"src/ai4s_agent/routes/scientific_agent_replanner.py","v1 authority route","ARCHIVE","none (frozen v1 only)","Route wrapper exposes v1 permission, controller, or replanner authority and is retained only for rollback.","No v1 authority, controller, or replanner route is part of the Core v2 execution path.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","253","6","0"
"src/ai4s_agent/routes/worker_deployment.py","API and route projection","DEFER","optional src/molly/api.py and src/molly/cli.py","HTTP and UI projections remain outside the Core v2 critical path until contracts and read-only projections stabilize.","Core acceptance can run without routes, UI state, or conversation storage.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","277","6","0"
"src/ai4s_agent/run_pdf_to_dataset.py","literature-to-dataset integration","MIGRATE","src/molly/acquisition/; src/molly/documents/; src/molly/evidence/","Retain pure source normalization and deterministic evidence extraction while removing phase orchestration and v1 authority.","Document and dataset artifacts retain source locator, content digest, and claim-level provenance.","CORE-03,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","463","6","0"
"src/ai4s_agent/run_plan_artifact_verifier.py","v1 run-plan, queue, review, and replan","REFERENCE_ONLY","docs/v2/evidence/ and future inspection tests","Run-plan verification and review artifacts are useful historical evidence, not Core v2 runtime authority.","Evidence references exact inputs and digests and cannot authorize execution by itself.","C1,C6","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","611","4","0"
"src/ai4s_agent/run_plan_execute_canary_policy.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","42","1","0"
"src/ai4s_agent/run_plan_queue.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","117","2","0"
"src/ai4s_agent/run_plan_queue_cli.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","112","5","0"
"src/ai4s_agent/run_plan_queue_lifecycle.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","167","1","0"
"src/ai4s_agent/run_plan_queue_retry.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","36","3","0"
"src/ai4s_agent/run_plan_queue_service.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","141","8","0"
"src/ai4s_agent/run_plan_queue_summary.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","86","0","0"
"src/ai4s_agent/run_plan_queue_telemetry.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","61","0","0"
"src/ai4s_agent/run_plan_replan_application.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","451","3","0"
"src/ai4s_agent/run_plan_replan_application_artifacts.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","381","7","0"
"src/ai4s_agent/run_plan_replan_application_audit_memory.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","308","5","0"
"src/ai4s_agent/run_plan_replan_proposal.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","315","2","0"
"src/ai4s_agent/run_plan_resume_intent_validation.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","979","7","0"
"src/ai4s_agent/run_plan_resume_intent_validation_audit_memory.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","367","6","0"
"src/ai4s_agent/run_plan_resume_stage_gate.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","240","3","0"
"src/ai4s_agent/run_plan_review_artifacts.py","v1 run-plan, queue, review, and replan","REFERENCE_ONLY","docs/v2/evidence/ and future inspection tests","Run-plan verification and review artifacts are useful historical evidence, not Core v2 runtime authority.","Evidence references exact inputs and digests and cannot authorize execution by itself.","C1,C6","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","215","4","0"
"src/ai4s_agent/run_plan_review_card.py","v1 run-plan, queue, review, and replan","REFERENCE_ONLY","docs/v2/evidence/ and future inspection tests","Run-plan verification and review artifacts are useful historical evidence, not Core v2 runtime authority.","Evidence references exact inputs and digests and cannot authorize execution by itself.","C1,C6","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","175","4","0"
